,sku,description,url,price,UPC,keyword
1300,8084100dmbs,"Tablecraft CW4100MBS Midnight with Blue Speckle 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100mbs-midnight-with-blue-speckle-16-cast-aluminum-pizza-tray-with-handle/8084100DMBS.html,$68.49/Each,,pizza-servers
1301,8084120dcp,"Tablecraft CW4120CP Copper 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120cp-copper-12-cast-aluminum-pizza-tray-with-handle/8084120DCP.html,$43.49/Each,,pizza-servers
1302,212e50rf,"GI Metal Evoluzione 20"" Anodized Aluminum Square Perforated Pizza Peel with 59"" Handle E-50RF",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-square-perforated-pizza-peel-with-59-handle-e-50rf/212E50RF.html,$202.99/Each,8019618164020,pizza-servers
1303,212ie23f180,"GI Metal Evoluzione 9"" Stainless Steel Round Perforated Pizza Peel with 70"" Handle IE-23F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-9-stainless-steel-round-perforated-pizza-peel-with-70-handle-ie-23f-180/212IE23F180.html,$122.99/Each,8019618163153,pizza-servers
1304,212e32f,"GI Metal Evoluzione 13"" Anodized Aluminum Round Perforated Pizza Peel with 59"" Handle E-32F",https://www.webstaurantstore.com/gi-metal-evoluzione-13-anodized-aluminum-round-perforated-pizza-peel-with-59-handle-e-32f/212E32F.html,$142.49/Each,8019618163573,pizza-servers
1305,8084100dgn,"Tablecraft CW4100GN Green 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100gn-green-16-cast-aluminum-pizza-tray-with-handle/8084100DGN.html,$68.49/Each,,pizza-servers
1306,8084140dmis,"Tablecraft CW4140MS 7"" Midnight Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140ms-7-midnight-speckle-cast-aluminum-pizza-tray-with-handle/8084140DMIS.html,$28.49/Each,,pizza-servers
1307,212e45f120,"GI Metal Evoluzione 18"" Anodized Aluminum Round Perforated Pizza Peel with 47"" Handle E-45F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-18-anodized-aluminum-round-perforated-pizza-peel-with-47-handle-e-45f-120/212E45F120.html,$179.99/Each,8019618163924,pizza-servers
1308,8084140n,"Tablecraft CW4140N Natural 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140n-natural-7-cast-aluminum-pizza-tray-with-handle/8084140N.html,$22.49/Each,727875109217,pizza-servers
1309,8084140dmas,"Tablecraft CW4140MRS 7"" Maroon Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140mrs-7-maroon-speckle-cast-aluminum-pizza-tray-with-handle/8084140DMAS.html,$28.49/Each,,pizza-servers
1310,212e41f,"GI Metal Evoluzione 16"" Anodized Aluminum Round Perforated Pizza Peel with 59"" Handle E-41F",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-round-perforated-pizza-peel-with-59-handle-e-41f/212E41F.html,$176.49/Each,8019618163795,pizza-servers
1311,8084130dsbl,"Tablecraft CW4130SBL Sky Blue 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130sbl-sky-blue-10-cast-aluminum-pizza-tray-with-handle/8084130DSBL.html,$33.99/Each,,pizza-servers
1312,8084130dbl,"Tablecraft CW4130CBL Blue 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130cbl-blue-10-cast-aluminum-pizza-tray-with-handle/8084130DBL.html,$33.99/Each,,pizza-servers
1313,8084110dbl,"Tablecraft CW4110CBL Blue 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110cbl-blue-14-cast-aluminum-pizza-tray-with-handle/8084110DBL.html,$55.99/Each,,pizza-servers
1314,8084130dcp,"Tablecraft CW4130CP Copper 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130cp-copper-10-cast-aluminum-pizza-tray-with-handle/8084130DCP.html,$33.99/Each,,pizza-servers
1315,8084130dmas,"Tablecraft CW4130MRS 10"" Maroon Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130mrs-10-maroon-speckle-cast-aluminum-pizza-tray-with-handle/8084130DMAS.html,$33.99/Each,,pizza-servers
1316,8084110dw,"Tablecraft CW4110W White 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110w-white-14-cast-aluminum-pizza-tray-with-handle/8084110DW.html,$55.99/Each,,pizza-servers
1317,212a30rf180,"GI Metal A-30RF/180 Azzurra 12"" Anodized Aluminum Square Perforated Pizza Peel with 71"" Handle",https://www.webstaurantstore.com/gi-metal-a-30rf-180-azzurra-12-anodized-aluminum-square-perforated-pizza-peel-with-71-handle/212A30RF180.html,$112.49/Each,8019618162958,pizza-servers
1318,212e41rf,"GI Metal Evoluzione 16"" Anodized Aluminum Square Perforated Pizza Peel with 59"" Handle E-41RF",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-square-perforated-pizza-peel-with-59-handle-e-41rf/212E41RF.html,$176.49/Each,8019618163832,pizza-servers
1319,212e50f,"GI Metal Evoluzione 20"" Anodized Aluminum Round Perforated Pizza Peel with 59"" Handle E-50F",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-round-perforated-pizza-peel-with-59-handle-e-50f/212E50F.html,$202.99/Each,8019618163986,pizza-servers
1320,429f100575,"Fiesta Tableware from Steelite International HL575100 White 12"" China Pizza / Baking Tray - 4/Case",https://www.webstaurantstore.com/fiesta-tableware-from-steelite-international-hl575100-white-12-china-pizza-baking-tray-case/429F100575.html,Add to cart or login to see our price!,042648005757,pizza-servers
1321,212am4080f,"GI Metal AMP-4080F Azzurra 16"" x 31 1/2"" Anodized Aluminum Rectangular Perforated Pizza Peel with 47"" Handle",https://www.webstaurantstore.com/gi-metal-am-4080f-azzurra-16-x-31-1-2-anodized-aluminum-rectangular-perforated-pizza-peel-with-47-handle/212AM4080F.html,$212.49/Each,8019618100448,pizza-servers
1322,212ie26f120,"GI Metal Evoluzione 10"" Stainless Steel Round Perforated Pizza Peel with 47"" Handle IE-26F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-10-stainless-steel-round-perforated-pizza-peel-with-47-handle-ie-26f-120/212IE26F120.html,$114.99/Each,8019618163191,pizza-servers
1323,8084120dsbl,"Tablecraft CW4120SBL Sky Blue 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120sbl-sky-blue-12-cast-aluminum-pizza-tray-with-handle/8084120DSBL.html,$43.49/Each,,pizza-servers
1324,8084110n,"Tablecraft CW4110N Natural 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110n-natural-14-cast-aluminum-pizza-tray-with-handle/8084110N.html,$45.99/Each,727875109958,pizza-servers
1325,8311022389,"Tomlinson 1022389 12"" x 23"" Natural Richlite Wood Fiber Pizza Peel with 9"" Handle",https://www.webstaurantstore.com/tomlinson-1022389-12-x-23-natural-richlite-wood-fiber-pizza-peel-with-9-handle/8311022389.html,$63.99/Each,,pizza-servers
1326,808cw4140ns,"Tablecraft CW4140NS 7"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140ns-7-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4140NS.html,$31.99/Each,,pizza-servers
1327,8084130dw,"Tablecraft CW4130W White 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130w-white-10-cast-aluminum-pizza-tray-with-handle/8084130DW.html,$33.99/Each,,pizza-servers
1328,8311021961,"Tomlinson 1021961 12"" x 18 1/2"" Natural Richlite Wood Fiber Pizza Peel with 5"" Handle",https://www.webstaurantstore.com/tomlinson-1021961-12-x-18-1-2-natural-richlite-wood-fiber-pizza-peel-with-5-handle/8311021961.html,$33.49/Each,00013326219612,pizza-servers
1329,8084110dgn,"Tablecraft CW4110GN Green 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110gn-green-14-cast-aluminum-pizza-tray-with-handle/8084110DGN.html,$55.99/Each,,pizza-servers
1330,808cw4100ns,"Tablecraft CW4100NS 16"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100ns-16-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4100NS.html,$76.99/Each,,pizza-servers
1331,212am40110af,"GI Metal AM-40110AF Azzurra 16"" x 43"" Anodized Aluminum Rectangular Perforated Pizza Board",https://www.webstaurantstore.com/gi-metal-am-40110af-azzurra-16-x-43-anodized-aluminum-rectangular-perforated-pizza-board/212AM40110AF.html,$239.99/Each,8019618160831,pizza-servers
1332,212am3080f,"GI Metal AMP-3080F Azzurra 12"" x 31 1/2"" Anodized Aluminum Rectangular Perforated Pizza Peel with 47"" Handle",https://www.webstaurantstore.com/gi-metal-am-3080f-azzurra-12-x-31-1-2-anodized-aluminum-rectangular-perforated-pizza-peel-with-47-handle/212AM3080F.html,$204.99/Each,8019618100424,pizza-servers
1333,8084100dcp,"Tablecraft CW4100CP Copper 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100cp-copper-16-cast-aluminum-pizza-tray-with-handle/8084100DCP.html,$68.49/Each,,pizza-servers
1334,212e32f120,"GI Metal Evoluzione 13"" Anodized Aluminum Round Perforated Pizza Peel with 47"" Handle E-32F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-13-anodized-aluminum-round-perforated-pizza-peel-with-47-handle-e-32f-120/212E32F120.html,$139.99/Each,8019618163597,pizza-servers
1335,212am2550a,"GI Metal AM-2550A Azzurra 10"" x 20"" Anodized Aluminum Rectangular Pizza Board",https://www.webstaurantstore.com/gi-metal-am-2550a-azzurra-10-x-20-anodized-aluminum-rectangular-pizza-board/212AM2550A.html,$78.49/Each,8019618160770,pizza-servers
1336,8084140dgn,"Tablecraft CW4140GN Green 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140gn-green-7-cast-aluminum-pizza-tray-with-handle/8084140DGN.html,$28.49/Each,,pizza-servers
1337,212am2340150,"GI Metal AM-2340/150 Azzurra 9"" x 16"" Anodized Aluminum Rectangular Pizza Peel with 59"" Handle",https://www.webstaurantstore.com/gi-metal-am-2340-150-azzurra-9-x-16-anodized-aluminum-rectangular-pizza-peel-with-59-handle/212AM2340150.html,$114.49/Each,8019618160510,pizza-servers
1338,8084100dhgn,"Tablecraft CW4100HGN Hunter Green 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100hgn-hunter-green-16-cast-aluminum-pizza-tray-with-handle/8084100DHGN.html,$68.49/Each,,pizza-servers
1339,212e50rf180,"GI Metal Evoluzione 20"" Anodized Aluminum Square Perforated Pizza Peel with 70"" Handle E-50RF/180",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-square-perforated-pizza-peel-with-70-handle-e-50rf-180/212E50RF180.html,$209.99/Each,8019618164051,pizza-servers
1340,8311021861,"Tomlinson 1021861 16"" x 29"" Natural Richlite Wood Fiber Pizza Peel with 10"" Handle",https://www.webstaurantstore.com/tomlinson-1021861-16-x-29-natural-richlite-wood-fiber-pizza-peel-with-10-handle/8311021861.html,$52.49/Each,00013326218615,pizza-servers
1341,8084100dhgns,"Tablecraft CW4100HGNSC Hunter Green with White Speckle 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100hgnsc-hunter-green-with-white-speckle-16-cast-aluminum-pizza-tray-with-handle/8084100DHGNS.html,$68.49/Each,,pizza-servers
1342,8084120dgy,"Tablecraft CW4120GY Gray 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120gy-gray-12-cast-aluminum-pizza-tray-with-handle/8084120DGY.html,$43.49/Each,,pizza-servers
1343,212am4070a,"GI Metal AM-4070A Azzurra 16"" x 27 1/2"" Anodized Aluminum Rectangular Pizza Board",https://www.webstaurantstore.com/gi-metal-am-4070a-azzurra-16-x-27-1-2-anodized-aluminum-rectangular-pizza-board/212AM4070A.html,$116.99/Each,8019618160794,pizza-servers
1344,212acbs1,GI Metal AC-BS/1 Single Sided Pizza Peel Rack with Marble Base,https://www.webstaurantstore.com/gi-metal-ac-bs-1-single-front-pizza-peel-rack-with-marble-base/212ACBS1.html,$199.99/Each,,pizza-servers
1345,212i20f120,"GI Metal I-20F/120 Azzurra 8"" Stainless Steel Round Turning Perforated Pizza Peel with 47'' Handle",https://www.webstaurantstore.com/gi-metal-i-20f-120-azzurra-8-perforated-stainless-steel-round-head-small-pizza-peel-with-47-handle/212I20F120.html,$74.49/Each,8019618114933,pizza-servers
1346,212acbs,GI Metal AC-BS Double Sided Pizza Peel Rack with Marble Base,https://www.webstaurantstore.com/gi-metal-ac-bs-double-front-pizza-peel-rack-with-marble-base/212ACBS.html,$244.49/Each,,pizza-servers
1347,212pro37f,"GI Metal PRO37F Azzurra Professional 7 Piece Pizza Kit with 14"" and 8"" Perforated Peels",https://www.webstaurantstore.com/gi-metal-pro37f-azzurra-professional-7-piece-pizza-kit-with-14-and-8-perforated-peels/212PRO37F.html,$304.49/Set,8019618115282,pizza-servers
1348,212a32rf60,"GI Metal A-32RF/60 Azzurra 13'' Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-a-32rf-60-azzurra-13-anodized-aluminum-square-perforated-pizza-peel-with-23-1-2-handle/212A32RF60.html,$98.49/Each,,pizza-servers
1349,212a37rf60,"GI Metal A-37RF/60 Azzurra 14'' Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-a-37rf-60-azzurra-14-anodized-aluminum-rectangular-perforated-pizza-peel-with-23-1-2-handle/212A37RF60.html,$108.49/Each,,pizza-servers
1350,212a32rf120,GI Metal A-32RF/120 Azzurra 13'' Anodized Aluminum Square Perforated Pizza Peel with 47'' Handle,https://www.webstaurantstore.com/gi-metal-a-32rf-120-azzurra-13-anodized-aluminum-square-perforated-pizza-peel-with-47-handle/212A32RF120.html,$102.99/Each,,pizza-servers
1351,212i20,"GI Metal I-20 Azzurra 8"" Stainless Steel Round Turning Pizza Peel with 59'' Handle",https://www.webstaurantstore.com/gi-metal-i-20-azzurra-8-stainless-steel-round-head-small-pizza-peel-with-59-handle/212I20.html,$69.49/Each,08019618114926,pizza-servers
1352,212a37rf120,GI Metal A-37RF/120 Azzurra 14'' Anodized Aluminum Square Perforated Pizza Peel with 47'' Handle,https://www.webstaurantstore.com/gi-metal-a-37rf-120-azzurra-14-anodized-aluminum-square-perforated-pizza-peel-with-47-handle/212A37RF120.html,$112.99/Each,,pizza-servers
1353,212a41rf60,"GI Metal A-41RF/60 Azzurra 16'' Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-a-41rf-60-azzurra-16-anodized-aluminum-square-perforated-pizza-peel-with-23-1-2-handle/212A41RF60.html,$122.49/Each,,pizza-servers
1354,212a32f60,"GI Metal A-32F/60 Azzurra 13'' Anodized Aluminum Round Perforated Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-a-32f-60-azzurra-13-anodized-aluminum-round-head-perforated-pizza-peel-with-23-1-2-handle/212A32F60.html,$98.49/Each,,pizza-servers
1355,212a45rf60,"GI Metal A-45RF/60 Azzurra 18'' Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-a-45rf-60-azzurra-18-anodized-aluminum-square-perforated-pizza-peel-with-23-1-2-handle/212A45RF60.html,$114.49/Each,,pizza-servers
1356,212in26f,"GI Metal IN-26F Napoletana 10"" Stainless Steel Small Round Perforated Pizza Peel with 59'' Handle",https://www.webstaurantstore.com/gi-metal-in-26f-napoletana-10-stainless-steel-round-head-perforated-small-pizza-peel-with-59-handle/212IN26F.html,$82.49/Each,,pizza-servers
1357,212pro32f,"GI Metal PRO32F Azzurra Professional 7 Piece Pizza Kit with 13"" and 8"" Perforated Peels",https://www.webstaurantstore.com/gi-metal-pro32f-azzurra-professional-7-piece-pizza-kit-with-13-and-8-perforated-peels/212PRO32F.html,$346.99/Set,8019618115275,pizza-servers
1358,212i20f,"GI Metal I-20F Azzurra 8"" Stainless Steel Round Turning Perforated Pizza Peel with 59"" Handle",https://www.webstaurantstore.com/gi-metal-i-20f-azzurra-8-stainless-steel-small-round-perforated-pizza-peel-with-59-handle/212I20F.html,$78.99/Each,8019618105047,pizza-servers
1359,212a32rf,GI Metal A-32RF Azzurra 13'' Anodized Aluminum Square Perforated Pizza Peel with 59'' Handle,https://www.webstaurantstore.com/gi-metal-a-32rf-azzurra-13-anodized-aluminum-square-perforated-pizza-peel-with-59-handle/212A32RF.html,$92.99/Each,,pizza-servers
1360,212i23f120,"GI Metal I-23F/120 Azzurra 9"" Stainless Steel Round Turning Perforated Pizza Peel with 47"" Handle",https://www.webstaurantstore.com/gi-metal-i-23f-120-azzurra-9-stainless-steel-small-round-perforated-pizza-peel-with-47-handle/212I23F120.html,$78.99/Each,8019618114940,pizza-servers
1361,303pp12,"CAC PP-12 12"" White China Pizza Plate - 12/Case",https://www.webstaurantstore.com/cac-pp-12-12-white-china-pizza-plate-case/303PP12.html,From $127.71/Case,800960512045,pizza-servers
1362,212a32f120,GI Metal A-32F/120 Azzurra 13'' Anodized Aluminum Round Perforated Pizza Peel with 47'' Handle,https://www.webstaurantstore.com/gi-metal-a-32f-120-azzurra-13-anodized-aluminum-round-head-perforated-pizza-peel-with-47-handle/212A32F120.html,$102.99/Each,,pizza-servers
1363,212i20f180,"GI Metal I-20F/180 Azzurra 8"" Stainless Steel Round Turning Perforated Pizza Peel with 70"" Handle",https://www.webstaurantstore.com/gi-metal-i-20f-180-azzurra-8-stainless-steel-small-round-perforated-pizza-peel-with-70-handle/212I20F180.html,$72.99/Each,8019618102695,pizza-servers
1364,212acppf,GI Metal AC-PPF Single Sided Pizza Peel Rack and Hanger with Marble Base,https://www.webstaurantstore.com/gi-metal-ac-ppf-single-front-peel-and-brush-hanger-with-marble-base/212ACPPF.html,$184.99/Each,,pizza-servers
1365,212pro32,"GI Metal PRO32 Azzurra Professional 7 Piece Pizza Kit with 13"" and 8"" Peels",https://www.webstaurantstore.com/gi-metal-pro32-azzurra-professional-7-piece-pizza-kit-with-13-and-8-peels/212PRO32.html,$308.99/Set,8019618115251,pizza-servers
1366,212i26f,"GI Metal I-26F Azzurra 10"" Stainless Steel Small Round Perforated Pizza Peel with 59"" Handle",https://www.webstaurantstore.com/gi-metal-i-26f-azzurra-10-stainless-steel-small-round-perforated-pizza-peel-with-59-handle/212I26F.html,$76.99/Each,8019618102589,pizza-servers
1367,124wph45153,American Metalcraft WPH45153 Pizza Peel Rack,https://www.webstaurantstore.com/american-metalcraft-wph45153-pizza-peel-rack/124WPH45153.html,$8.21/Each,704339371045,pizza-servers
1368,303pp1,"CAC PP-1 White China Coupe Style Pizza Plate 14"" - 12/Case",https://www.webstaurantstore.com/cac-pp-1-white-china-coupe-style-pizza-plate-14-case/303PP1.html,From $144.09/Case,800960512014,pizza-servers
1369,212a32r120,GI Metal A-32R/120 Azzurra 13'' Anodized Aluminum Square Pizza Peel with 47'' Handle,https://www.webstaurantstore.com/gi-metal-a-32r-120-azzurra-13-anodized-aluminum-square-pizza-peel-with-47-handle/212A32R120.html,$82.99/Each,,pizza-servers
1370,212i37r120,GI Metal I-37R/120 Azzurra 14'' Stainless Steel Square Pizza Peel with 47'' Handle,https://www.webstaurantstore.com/gi-metal-i-37r-120-azzurra-14-stainless-steel-square-pizza-peel-with-47-handle/212I37R120.html,$69.99/Each,,pizza-servers
1371,212r32rus60,"GI Metal R-32R/60 Alice 13'' Anodized Aluminum Square Pizza Peel with 23 1/2"" Handle",https://www.webstaurantstore.com/gi-metal-r-32r-60-america-13-anodized-aluminum-square-pizza-peel-with-23-1-2-handle/212R32RUS60.html,$69.99/Each,,pizza-servers
1372,212i20120,"GI Metal I-20/120 Azzurra 8"" Stainless Steel Round Turning Pizza Peel with 47"" Handle",https://www.webstaurantstore.com/gi-metal-i-20-120-azzurra-8-stainless-steel-small-round-pizza-peel-with-47-handle/212I20120.html,$56.99/Each,8019618114926,pizza-servers
